ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,3,"152,534","63,496",313.28,viernes,03/19/2021 06:45:00 PM,23.48
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,3,"20,658","11,334",100.8,jueves,03/18/2021 08:15:00 PM,8.12
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2021,3,"4,448","3,343",21.22,miércoles,03/31/2021 07:45:00 PM,8
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2021,3,"15,776","2,962",88,martes,03/30/2021 07:45:00 PM,7.54
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2021,3,"5,512","2,615",27.78,miércoles,03/31/2021 05:45:00 PM,8.6
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2021,3,"2,216",516,11.92,miércoles,03/24/2021 07:00:00 PM,7.5
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2021,3,"10,957","2,796",66.98,sábado,03/20/2021 07:30:00 PM,6.59
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2021,3,"6,328","2,314",31.08,viernes,03/12/2021 07:00:00 PM,8.23
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,3,"3,919","2,648",37.12,miércoles,03/17/2021 07:00:00 PM,5.37
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2021,3,"5,065","1,278",31.65,viernes,03/05/2021 07:30:00 PM,6.34
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2021,3,"2,492",862,15.41,miércoles,03/31/2021 07:45:00 PM,6.3
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2021,3,"3,721","1,606",42.07,viernes,03/05/2021 07:45:00 PM,5.5
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,3,"9,526","5,024",60,domingo,03/28/2021 11:45:00 AM,6.38
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2021,3,"20,571","6,991",140.8,viernes,03/12/2021 07:30:00 PM,6
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2021,3,"23,858","13,741",96,domingo,03/14/2021 12:30:00 PM,10.44
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2021,3,"4,061","1,434",17.28,viernes,03/12/2021 07:15:00 PM,10.37
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2021,3,"2,788","10,220",137.6,miércoles,03/31/2021 07:00:00 PM,9.4
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2021,3,"4,717","1,636",35.97,sábado,03/13/2021 08:00:00 PM,6.35
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835148,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),2021,3,"2,059",940,23.49,sábado,03/20/2021 07:00:00 PM,3.36
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,3,"2,743","2,629",18.78,miércoles,03/31/2021 08:15:00 PM,6
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,3,"2,876","1,933",12.72,miércoles,03/31/2021 07:00:00 PM,9.11
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,3,"4,475","2,510",28.8,sábado,03/27/2021 09:30:00 PM,7.2
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2021,3,"5,612","21,235",294.98,miércoles,03/31/2021 08:00:00 PM,7.38
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,3,"6,065","2,597",28.16,sábado,03/27/2021 11:30:00 AM,8.27
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,3,"19,606","5,039",74.45,martes,03/16/2021 06:30:00 PM,12.19
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2021,3,"1,270,436","382,220","2,717.27",lunes,03/15/2021 11:45:00 AM,24
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,3,"308,352","136,167",640.2,jueves,03/11/2021 02:15:00 PM,23.38
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,3,"363,668","168,862",787.56,jueves,03/18/2021 06:45:00 PM,23.12
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,3,"30,702","11,079",104.19,miércoles,03/03/2021 08:00:00 PM,11.5
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,3,"2,573,686","811,894","4,506.48",lunes,03/08/2021 02:30:00 PM,24
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2021,3,"132,848","66,274",341.71,jueves,03/18/2021 07:15:00 PM,16.19
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,4,"3,367,001","1,036,987","6,684.89",jueves,04/08/2021 02:15:00 PM,0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,4,"103,983","36,710",216.13,lunes,04/12/2021 07:00:00 PM,24
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2021,4,"22,200","10,205",84.64,lunes,04/12/2021 07:45:00 PM,10.17
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2021,4,"3,320",161,35.49,sábado,04/24/2021 07:00:00 PM,4.39
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,4,"93,016","38,178",313.98,miércoles,04/07/2021 02:00:00 PM,11.43
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,4,"15,813,363","4,574,773","2,694,319",martes,04/20/2021 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,4,"17,858","9,518",177.26,sábado,04/03/2021 12:00:00 AM,5.27
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2021,4,"6,886","2,794",20.32,viernes,04/02/2021 11:45:00 PM,15.3
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,4,"13,114","4,518",49.76,viernes,04/16/2021 09:30:00 PM,10.52
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,4,"15,248","7,141",82.97,sábado,04/17/2021 07:15:00 PM,8.13
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,4,"11,863","5,017",41.06,viernes,04/30/2021 07:00:00 PM,17.32
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,4,"5,789","3,019",36.8,sábado,04/24/2021 06:45:00 PM,6.54
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,4,"5,149","2,022",45.52,sábado,04/24/2021 08:00:00 PM,5.26
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,4,"3,573","2,115",86.4,viernes,04/30/2021 06:15:00 PM,1.44
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,4,"8,156","3,213",37.08,jueves,04/29/2021 06:45:00 PM,9.19
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2021,4,"11,498","3,048",49.33,sábado,04/10/2021 07:30:00 PM,9.35
19,CAUCA,19418,LÓPEZ DE MICAY,19418024,BETANIA - NAYA (LÓPEZ (MICAY) - CAUCA),2021,4,"6,286","2,119",28.64,lunes,04/26/2021 04:15:00 PM,8.5
19,CAUCA,19418,LÓPEZ DE MICAY,19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,4,"4,639","1,015",33.28,jueves,04/22/2021 07:30:00 PM,5.39
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2021,4,"4,112","1,482",26.18,sábado,04/03/2021 07:00:00 PM,6.42
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2021,4,"7,568","2,427",40,viernes,04/30/2021 07:45:00 PM,8.1
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2021,4,915,326,6.34,martes,04/20/2021 12:45:00 PM,6.6
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2021,4,"13,407","5,828",70.5,sábado,04/03/2021 08:00:00 PM,9.32
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2021,4,"4,119",987,28.08,viernes,04/09/2021 07:45:00 PM,6.21
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,4,"6,299","2,199",37.22,sábado,04/10/2021 07:15:00 PM,6.51
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,4,"7,360","4,125",35,jueves,04/08/2021 08:00:00 PM,8.31
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2021,4,"8,793","1,608",49.2,sábado,04/10/2021 07:45:00 PM,7.14
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2021,4,"27,027","9,253",180.05,jueves,04/08/2021 06:30:00 PM,6.8
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2021,4,"8,109","5,114",45.34,sábado,04/10/2021 08:00:00 PM,7.21
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2021,4,"15,984","6,527",77.38,jueves,04/01/2021 07:30:00 PM,9.12
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2021,4,"556,658","220,397","1,036.64",jueves,04/22/2021 07:45:00 PM,22.21
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2021,4,"303,988","112,821",902.18,jueves,04/01/2021 10:15:00 PM,19.41
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2021,4,"21,655","7,659",131.71,jueves,04/01/2021 07:15:00 PM,7.5
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2021,4,"46,655","13,827",113.34,jueves,04/15/2021 12:00:00 PM,23.58
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2021,4,"634,355","230,615","1,246.52",lunes,04/19/2021 07:30:00 PM,23.5
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2021,4,"63,113","23,464",172.1,jueves,04/29/2021 07:30:00 PM,23.17
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2021,4,"147,693","65,713",323.4,jueves,04/01/2021 07:15:00 PM,23.3
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,4,"5,813","1,022",22.82,miércoles,04/21/2021 07:45:00 PM,10.6
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,4,"199,840","95,308",394.42,jueves,04/29/2021 07:30:00 PM,24
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,4,"98,307","13,956",219.78,jueves,04/29/2021 07:45:00 PM,19.59
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,4,"12,049","5,517",60.8,martes,04/20/2021 07:00:00 PM,9.12
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,4,"11,723","3,565",64,jueves,04/29/2021 06:45:00 PM,7.14
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2021,4,"11,317","2,854",69.6,miércoles,04/14/2021 07:30:00 PM,6.24
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2021,4,"66,994","36,181",172.79,miércoles,04/14/2021 01:00:00 PM,16.48
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2021,4,"154,670","71,127",302.88,miércoles,04/28/2021 07:30:00 PM,23.57
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2021,4,"21,552","10,592",80,jueves,04/22/2021 07:15:00 PM,12.42
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2021,4,"11,045","4,619",48,martes,04/13/2021 08:30:00 PM,9.48
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2021,4,"3,300","1,400",11.23,jueves,04/29/2021 06:00:00 PM,20.2
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2021,4,"247,974","80,087",480.48,jueves,04/22/2021 07:45:00 PM,24
27,CHOCÓ,27495,NUQUÍ,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2021,4,794,"1,653",6.74,viernes,04/16/2021 08:45:00 PM,7.29
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2021,4,"20,040","8,148",84.22,sábado,04/24/2021 08:00:00 PM,9.59
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2021,4,"15,783","4,726",79.29,jueves,04/29/2021 07:30:00 PM,9.9
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2021,4,"402,583","143,376",873.84,jueves,04/22/2021 08:30:00 PM,22.11
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2021,4,"57,209","20,041",188.72,jueves,04/22/2021 07:00:00 PM,13.3
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2021,4,"1,551,312","521,989","3,218.16",jueves,04/22/2021 02:30:00 PM,23.57
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,4,"78,950","28,189",186.56,miércoles,04/21/2021 06:30:00 PM,19.15
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2021,4,"35,845","17,755",232.08,lunes,04/26/2021 07:45:00 PM,7.56
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,4,"77,550","27,680",164.03,jueves,04/29/2021 08:30:00 AM,22.32
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,4,"149,555","61,921",322.52,viernes,04/23/2021 07:00:00 PM,23.47
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,4,"19,102","10,249",100.8,sábado,04/17/2021 08:45:00 PM,8
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2021,4,"4,182","3,196",22.72,viernes,04/16/2021 04:00:00 PM,7.26
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2021,4,"15,392","3,048",80,viernes,04/30/2021 08:15:00 PM,7.54
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2021,4,"5,481","2,631",27.62,jueves,04/01/2021 12:30:00 PM,8.28
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2021,4,"2,401",553,15.98,domingo,04/25/2021 07:00:00 PM,8
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2021,4,"8,736","2,378",65.66,lunes,04/26/2021 07:45:00 PM,5.43
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2021,4,"5,686","2,200",29.48,miércoles,04/07/2021 06:30:00 PM,8.19
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,4,"3,425","1,531",33.82,jueves,04/29/2021 07:15:00 PM,5.22
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2021,4,"4,886","1,294",28.99,lunes,04/05/2021 05:00:00 PM,6.42
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2021,4,"1,427",404,15.02,jueves,04/01/2021 07:45:00 PM,3.36
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2021,4,"10,669","3,619",137.63,martes,04/13/2021 08:00:00 PM,3.17
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2021,4,"19,894","11,383",92,sábado,04/17/2021 08:00:00 PM,9.21
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2021,4,"3,288","1,207",23.39,domingo,04/04/2021 09:30:00 AM,9.2
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2021,4,"16,922","6,309",140.8,viernes,04/02/2021 07:15:00 PM,5.48
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2021,4,"4,055","1,514",56.77,miércoles,04/14/2021 06:45:00 PM,6.12
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835148,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),2021,4,939,437,23.46,sábado,04/10/2021 07:30:00 PM,3
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,4,"3,095","2,903",20.13,jueves,04/22/2021 07:30:00 PM,6.12
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,4,"2,761","1,792",12.72,lunes,04/12/2021 06:15:00 PM,9.12
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,4,"4,159","2,224",28.8,sábado,04/24/2021 08:00:00 PM,6.57
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,4,"733,233","241,252","1,525.83",jueves,04/22/2021 03:15:00 PM,23.5
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2021,4,"30,937","10,601",285.12,viernes,04/09/2021 07:45:00 PM,4.39
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,4,"5,733","2,769",28.8,lunes,04/12/2021 11:45:00 AM,8.16
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,4,"20,059","5,339",79.99,jueves,04/22/2021 06:30:00 PM,12.37
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2021,4,"927,609","280,657","2,590.39",miércoles,04/07/2021 11:30:00 AM,22.48
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2021,4,"28,140","8,763",105.51,viernes,04/09/2021 07:00:00 PM,11.17
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,4,"303,736","133,946",687.28,viernes,04/23/2021 02:30:00 PM,23.57
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,4,"335,720","156,561",689.36,viernes,04/23/2021 07:15:00 PM,23.22
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,4,"28,829","10,675",111.06,jueves,04/22/2021 06:45:00 PM,11.3
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,4,"2,401,457","794,934","4,685.12",viernes,04/23/2021 02:15:00 PM,24
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2021,4,"128,741","41,137",366.14,sábado,04/24/2021 07:30:00 PM,16.12
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,5,"3,349,573","1,068,525","6,642.57",viernes,05/21/2021 02:45:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,5,"104,516","36,339",210.32,miércoles,05/05/2021 07:15:00 PM,24
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2021,5,"24,043","10,115",90.62,sábado,05/29/2021 07:15:00 PM,10.22
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2021,5,"3,997",294,35.17,miércoles,05/19/2021 07:00:00 PM,5.18
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,5,"84,101","36,704",313.28,sábado,05/29/2021 12:00:00 PM,9.49
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,5,"16,801,471","4,795,680","28,744.52",viernes,05/21/2021 03:15:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,5,"15,612","8,376",142.5,domingo,05/16/2021 02:30:00 PM,4.34
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2021,5,"6,065","2,500",21.47,viernes,05/07/2021 01:45:00 AM,14.58
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,5,"17,415","5,974",48.83,miércoles,05/05/2021 09:15:00 PM,14.57
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,5,"11,337","4,771",87.79,sábado,05/22/2021 06:45:00 PM,5.18
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,5,"9,170","3,448",37.61,domingo,05/30/2021 07:00:00 PM,16.22
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,5,"5,112","2,627",36.56,domingo,05/02/2021 12:30:00 PM,5.51
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,5,"4,216","1,582",43.08,jueves,05/27/2021 06:45:00 PM,4
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,5,"9,060","5,273",90.56,sábado,05/15/2021 06:45:00 PM,4.11
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,5,"8,690","3,527",36.14,lunes,05/24/2021 06:45:00 PM,9.45
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2021,5,"11,115","3,176",49.16,viernes,05/21/2021 07:15:00 PM,9.14
